"genbank_accession","species","temperature_optimum","temperature_min","temperature_max","reported_temperature_optimum","reported_temperature_max","reported_temperature_min","partition_temperature"
"GCA_012295615","Bermanella marisrubri",31.3173869648307,14.3377000401741,40.4523102756233,27.5,42,15,"train"
"GCA_900156675","Oleibacter marinus",26.3822258288108,7.3526842857983,34.5884160673773,27.5,40,10,"train"
"GCA_000355675","Thalassolituus oleivorans",22.0743992175745,2.80461356358563,29.8444746985998,22.5,30,4,"train"
"GCA_000423125","Haliea salexigens",29.3382686202031,9.95643289310204,37.2860064997542,27.5,37,10,"train"
"GCA_002869505","Halioglobus japonicus",30.8248524870013,12.3831794573244,39.4461084322228,22.5,30,15,"train"
"GCA_002866825","Halioglobus lutimaris",31.8066879045662,13.1350622133639,39.6356973060848,28,37,15,"train"
"GCA_003457605","Halioglobus sediminis",32.9277993941391,14.4563073667098,41.1822825200774,33,37,20,"train"
"GCA_002868715","Kineobactrum sediminis",31.1016539673363,11.9551583790284,39.4049690865397,34,40,15,"train"
"GCA_023061285","Chromohalobacter nigrandesensis",29.7860035944966,7.59864069288523,42.5215432255908,32,40,15,"train"
"GCA_014192215","Halomonas cerina",37.6180519306158,15.5003833212884,48.967479244894,26,45,4,"train"
"GCA_003056305","Halomonas denitrificans",36.7110678339128,14.268608384945,47.4563426994512,30,50,5,"train"
"GCA_900100195","Halomonas gudaonensis",34.3851984150487,12.8214185404692,45.4955418577219,30,42,10,"train"
"GCA_900116705","Halomonas korlensis",33.392356208539,10.9705533830133,44.5710764073728,30,43,4,"train"
"GCA_014192055","Halomonas organivorans",33.393764175657,10.3042926001889,44.3905206816527,37,45,15,"train"
"GCA_900111305","Halomonas subterranea",29.4259785889777,7.5355404226814,41.2634803424573,30,48,4,"train"
"GCA_014653135","Halomonas urumqiensis",29.1493454185158,5.25093952883383,40.0521616539754,39,43,4,"train"
"GCA_004363555","Halomonas ventosae",37.1366525082489,14.5871119485921,48.434489133734,32.5,50,15,"train"
"GCA_900100755","Halomonas_E taeanensis",27.8935098407161,7.10401386023324,38.8695669946599,35,45,10,"train"
"GCA_023712105","Larsenimonas suaedae",24.8628344443458,5.75881343810298,37.0652846517296,35,45,5,"train"
"GCA_900112235","Marinospirillum celere",32.4980542712757,11.353053319977,43.3287553627948,40,55,13,"train"
"GCA_000686905","Marinospirillum insulare",28.4709934699819,9.85937293298869,39.0156070615395,27.5,37,4,"train"
"GCA_900128925","Modicisalibacter ilicicola",34.2594699919718,12.0815352404137,45.242246050041,37,42,25,"train"
"GCA_003206715","Salinicola peritrichatus",32.3759552595436,10.7041050679006,44.0333641695224,36,42,4,"train"
"GCA_014652715","Salinicola rhizosphaerae",28.8644370094722,7.64007779046214,40.0899651238912,12.5,37,10,"test"
"GCA_003206135","Salinicola salarius",30.670258483215,9.40526862267171,41.8853284661564,27.5,45,10,"train"
"GCA_003206115","Salinicola socius",27.2871530309881,6.49170690886426,38.3768400607016,33.5,45,4,"train"
"GCA_014645175","Marinomonas arctica",24.8110112967352,5.12419115600888,34.6138657689147,26,37,0,"train"
"GCA_003721245","Marinomonas hwangdonensis",23.7606714565676,4.97268750943402,32.9717246710413,25,37,4,"train"
"GCA_900129155","Marinomonas polaris",22.6713180169435,3.22430206348612,32.4355910707441,30,37,4,"train"
"GCA_004352855","Marinomonas sp004352855",23.5611017941997,4.69310497605466,33.9006569803672,26.5,37,4,"train"
"GCA_000369005","Acinetobacter beijerinckii",30.7017983374557,13.9338888535001,39.3816329672776,31,37,25,"train"
"GCA_011058205","Acinetobacter fasciculus",36.4398181762693,20.5780836992906,45.3776484795153,27.5,35,10,"train"
"GCA_000488255","Acinetobacter indicus",37.6150538290444,20.3478719215273,47.1793008838928,28,42,22,"train"
"GCA_001704115","Acinetobacter larvae",33.097486557445,17.9488313367407,42.869581501472,32.5,45,10,"train"
"GCA_002233755","Acinetobacter piscicola",30.81312246096,12.9160122767291,39.1942045529245,26.5,32,4,"train"
"GCA_004217445","Fluviicoccus keumensis",30.5053249110212,10.9298660816624,38.9276286467913,30,40,10,"train"
"GCA_002014825","Moraxella pluranimalium",16.927808700602,3.01132787923201,28.9383214936629,29.5,37,22,"train"
"GCA_000420045","Perlucidibaca piscinae",31.0073693311487,12.9947565257258,38.8379292306205,30,37,8,"train"
"GCA_016107525","Psychrobacter aquimaris",19.448828924606,0.75826996791276,29.1064784068178,27.5,34,4,"train"
"GCA_016107555","Psychrobacter celer",22.9890172714394,6.55720146725626,33.9573437744763,32.5,40,4,"train"
"GCA_016107535","Psychrobacter cibarius",18.7185060157293,0,28.5848429752781,27.5,32,4,"train"
"GCA_014652895","Psychrobacter glaciei",19.4344860654652,0.691676561396388,29.2773719820029,27,34,4,"train"
"GCA_000382145","Psychrobacter lutiphocae",25.3811767821474,10.3082160968751,36.1610245451593,23.5,37,10,"train"
"GCA_016107545","Psychrobacter namhaensis",19.9037401985441,1.02238767402506,30.4243327550649,27.5,37,4,"train"
"GCA_000940805","Gynuella sunshinyii",29.0793979038236,9.00896588931352,38.0419068417239,30,40,10,"train"
"GCA_004341165","Reinekea marinisedimentorum",29.5033387847692,10.3240612084963,39.1017598826826,20.5,37,4,"train"
"GCA_014651855","Saccharospirillum salsuginis",33.1798654839157,13.4313402563368,43.9426472844991,37,50,15,"train"
"GCA_900111095","Amphritea atlantica",27.6020976579448,9.55575034916184,35.6594977954162,32.5,40,4,"train"
"GCA_014646975","Amphritea balenae",29.1086623276083,9.61463890693792,37.082878211675,21,28,4,"train"
"GCA_000381785","Amphritea japonica",26.3060189382064,8.37958801371471,34.30660930186,23,28,4,"train"
"GCA_900107855","Marinobacterium georgiense",33.4535466909029,12.5611110926527,43.1262012193002,37,41,4,"train"
"GCA_000428985","Marinobacterium litorale",35.018745794599,14.6642342165598,43.7658709774715,30,42,8,"train"
"GCA_900108065","Marinobacterium lutimaris",30.651108333102,8.11061321637451,40.0455343108685,27.5,40,15,"train"
"GCA_014641945","Marinobacterium zhoushanense",34.0338695670497,13.7110395701084,42.5156868443416,38.5,43,15,"train"
"GCA_001651805","Marinobacterium_A aestuarii",28.2324609716062,8.3029649991773,37.633604097971,22.5,35,4,"train"
"GCA_001528745","Marinobacterium_A profundum",28.1074863348993,8.04589019455882,37.316556922058,27.5,32,4,"train"
"GCA_003345655","Motiliproteus coralliicola",33.1017416567788,13.8157102888796,41.5591489419753,30,37,20,"train"
"GCA_900156635","Neptunomonas antarctica",22.4365714411612,4.3846022585466,30.7930292833305,15,25,4,"train"
"GCA_000166295","Marinobacter adhaerens",31.9774666429685,12.8020296414534,40.8064219773728,36,45,4,"train"
"GCA_000170835","Marinobacter algicola",30.4869894828575,10.5175165846834,39.8362809038606,27.5,40,5,"train"
"GCA_003363485","Marinobacter flavimaris",33.5549112534099,13.5919366706093,42.562535634817,37,45,4,"train"
"GCA_023156235","Marinobacter goseongensis",29.3577628735236,11.520751232365,38.0881350942856,27.5,37,10,"train"
"GCA_007671675","Marinobacter maritimus",28.6579813451951,8.94429724286815,37.776937925437,22,37,4,"train"
"GCA_900114925","Marinobacter pelagius",37.9540682127034,18.7790121056956,47.4253274781609,27.5,48,4,"train"
"GCA_001043175","Marinobacter psychrophilus",24.8662671640123,4.16205751368023,33.6831932790903,17,22,0,"train"
"GCA_023156385","Marinobacter xestospongiae",30.7952890609178,11.9592962768731,41.2673656132002,32,42,15,"train"
"GCA_900114775","Marinobacter zhejiangensis",31.8218214918637,11.4895825041358,40.9324619853988,32.5,42,15,"train"
"GCA_900114765","Halopseudomonas pachastrellae",29.1797182327845,7.78909644321404,38.4942306872771,24,41,7,"train"
"GCA_000410875","Halopseudomonas pelagia",26.5679690236506,6.58399296744127,36.2992176390135,25,33,4,"train"
"GCA_900187975","Pseudomonas delhiensis",31.8073722823893,11.4751581607759,42.2508080210705,37,40,4,"train"
"GCA_000689415","Pseudomonas knackmussii",32.3069916187737,12.9749633189114,42.6103347586598,30.5,41,20,"train"
"GCA_007830155","Pseudomonas_B duriflava",30.2684672461635,11.2748618400706,39.7484710569078,33.5,42,5,"train"
"GCA_900141925","Pseudomonas_B luteola",30.6691572266556,10.3323340113374,40.3848776123199,32.5,40,20,"train"
"GCA_011355085","Pseudomonas_E akapageensis",27.8334120057399,7.99929569489684,37.4800606897524,26,36,5,"train"
"GCA_900113905","Pseudomonas_E argentinensis",28.1877893176959,7.38140761156188,38.3230704792669,25,40,5,"train"
"GCA_011369485","Pseudomonas_E atagonensis",25.7906631514195,5.88647930103387,35.7373933155928,26,32,5,"train"
"GCA_002087235","Pseudomonas_E floridensis",26.7947486439025,7.28625622534057,36.8455938003489,27.5,37,4,"train"
"GCA_014635625","Pseudomonas_E fluvialis",33.2470388609677,15.4576711352581,42.8834471036641,27.5,42,15,"train"
"GCA_900113745","Pseudomonas_E guineae",27.3114760096222,6.90680086055747,37.6235049020393,13,25,13,"train"
"GCA_001043025","Pseudomonas_E helleri",27.0273512284744,7.17428252903065,37.86941047515,27,31,4,"train"
"GCA_007858175","Pseudomonas_E marginalis_C",26.7312885870693,6.91703365405049,37.6660659541543,19.5,35,4,"train"
"GCA_900116605","Pseudomonas_E marincola",26.1016753068845,5.93521111387052,35.1640943035523,26.5,37,5,"train"
"GCA_001439735","Pseudomonas_E paralactis",24.4212274801494,4.43639648771574,35.3025904932418,29,35,4,"train"
"GCA_007858275","Pseudomonas_E proteolytica",26.0552455861109,6.0475509297519,36.892485681951,33,33,4,"train"
"GCA_900536025","Pseudomonas_E reidholzensis",27.4204467606419,7.36354343281812,38.2111940688868,27.5,37,4,"train"
"GCA_000425785","Pseudomonas_E taiwanensis",30.6275464743542,9.88044858903407,41.1957910953515,33.5,42,5,"train"
"GCA_900497695","Pseudomonas_E wadenswilerensis",28.8983449052866,8.84126609310423,39.2127896418217,27.5,37,4,"train"
"GCA_001043055","Pseudomonas_E weihenstephanensis",25.3459884605282,4.96902741795867,35.7341741466375,25,33,4,"train"
"GCA_900105885","Pseudomonas_K guangdongensis",31.5636923403957,11.2282786459428,41.2056968016257,30,42,10,"train"
"GCA_900115715","Pseudomonas_K sagittaria",28.854441945129,10.5823388537438,38.255128035493,30,37,25,"train"
"GCA_007109405","Pseudomonas_T mangiferae",35.4904807368284,14.8701264452871,46.4913832714567,29,40,12,"train"
"GCA_000425625","Stutzerimonas azotifigens",35.0547768258664,14.3887721236168,45.5017961048069,34.5,41,28,"train"
"GCA_003696285","Stutzerimonas nitrititolerans",32.100215182244,11.8106553612127,42.4388151832434,33.5,42,4,"train"
"GCA_003640395","Stutzerimonas urumqiensis",34.053063232314,12.4287441574583,45.1061977729716,30,42,15,"train"
"GCA_001267175","Thiopseudomonas alkaliphila",29.7610172290176,11.8805599979312,41.5166243302711,27.5,42,10,"train"
"GCA_000421765","Thiopseudomonas caeni",25.7564225380766,9.0151510378605,35.9011673386403,30,37,4,"train"
"GCA_023702635","Spongiibacter_A taiwanensis",27.1544785763916,9.96158859993484,35.8706024268603,32.5,37,4,"train"
"GCA_001579945","Steroidobacter denitrificans",35.3173846871785,18.4687926734226,43.60581705881,29,38,20,"train"
"GCA_004001245","Sulfurivermis fontis",38.4912965755995,19.8857589781056,47.692188724433,45,50,25,"train"
"GCA_000526715","Hydrogenovibrio kuenenii",30.6690235080798,11.3087955070926,40.6864524670835,31.25,42,3.5,"train"
"GCA_900141795","Sulfurivirga caldicuralii",50.7978796447946,30.2916410324233,61.7190496463062,52.5,60,30,"train"
"GCA_004001325","Thiomicrorhabdus aquaedulcis",18.9558324620281,0.193608197176466,27.5137238850161,22,25,0,"train"
"GCA_000381085","Thiomicrorhabdus arctica",24.9652066122335,7.28325909627057,33.391890885353,12.35,20.8,2,"train"
"GCA_004339015","Cocleimonas flava",25.2611194553777,7.88829311633896,34.1501870176029,26.5,33,4,"train"
"GCA_000621325","Thiothrix lacustris",23.4550383262647,6.46688215398895,32.9393841096888,24,32,5,"train"
"GCA_001677435","Woeseia oceani",30.1168391613912,11.4114004039927,38.1738475120805,31.5,42,8,"train"
"GCA_003967035","Aerosticca soli",36.4258892998416,17.6103396167257,46.6562562517365,43.5,48,13,"train"
"GCA_001632775","Dokdonella koreensis",30.5305528978181,16.0497653857525,39.4120389994422,30,39,10,"train"
"GCA_001010355","Dyella japonica",25.6087588472351,6.97308453122146,35.4211275312313,27.5,37,10,"train"
"GCA_000632805","Dyella jiangningensis",27.3192077949925,9.75022718472546,37.881033867156,30,37,10,"train"
"GCA_004322705","Dyella terrae",26.4936140818393,8.05009174964493,36.6666101408875,29,35,10,"train"
"GCA_016865235","Dyella_B caseinilytica",24.7072039730807,5.68015325931168,34.3983254439262,26.5,42,10,"train"
"GCA_016904945","Dyella_B mobilis",23.2234807836922,5.08915516704738,32.8636056834211,26.5,37,10,"train"
"GCA_900109025","Frateuria_A terrea",31.4469964551224,12.9125917738567,41.9861117839149,33,36,19,"train"
"GCA_001887595","Luteibacter rhizovicinus",23.9895707390518,6.30585758212428,33.6426956780588,17.5,30,5,"train"
"GCA_000264375","Rhodanobacter thiooxydans",29.7733198268525,10.6413424282812,40.2755209440864,30,40,5,"train"
"GCA_000378125","Rudaea cellulosilytica",26.3972291972157,12.3706366674558,35.6571535867694,29,35,5,"train"
"GCA_900101825","Aquimonas voraii",29.8751135820811,14.7545663566094,37.6158430982745,33.5,42,25,"train"
"GCA_000747075","Arenimonas malthae",32.8201465343613,15.5749555865555,44.0657135666382,30,37,15,"train"
"GCA_014643775","Arenimonas soli",30.5630142998304,11.3182087677701,40.9772554706011,35,45,15,"train"
"GCA_014202825","Chiayiivirga flava",27.6357138647844,13.7074234686613,37.1194973958399,30,37,20,"train"
"GCA_000559025","Luteimonas_D huabeiensis",37.4790999828871,20.2735371002827,47.735557726525,30,45,20,"train"
"GCA_007859325","Luteimonas_D marina",33.9617545787925,16.6401975596831,44.136176740247,30,42,20,"train"
"GCA_004358165","Luteimonas_D terrae",29.2364838040192,10.3718618023018,39.090359200919,27.5,45,4,"train"
"GCA_004352845","Luteimonas_D terricola",31.435021168935,13.5865514957201,41.2055549468894,12.5,25,1,"test"
"GCA_015453285","Lysobacter niastensis",31.1124537218953,13.7813140551987,41.0051456252276,28,40,10,"train"
"GCA_003382285","Lysobacter soli",31.8035489207839,13.1916371202487,42.1503297015209,30,42,4,"train"
"GCA_014651995","Lysobacter xinjiangensis",33.2819819835746,14.5687283215257,42.6960923879691,37,42,18,"train"
"GCA_000770795","Lysobacter_A dokdonensis",33.067063520983,15.784762172224,43.5443558046338,30,38,4,"train"
"GCA_000423325","Lysobacter_C defluvii",33.1388135516519,14.5078802735227,42.9562623129339,29.5,42,22,"train"
"GCA_900167055","Lysobacter_C spongiicola",29.2416669586764,10.4773644947852,39.105163517207,26.5,41,5,"train"
"GCA_007830115","Lysobacter_D ruishenii",29.0250734880936,12.8286984400765,39.5562270599378,29,37,15,"train"
"GCA_001431405","Pseudoxanthomonas_A dokdonensis",29.5401310559582,11.0050386927583,39.69969843141,30,40,10,"train"
"GCA_010093445","Pseudoxanthomonas_A japonensis",30.1815672455694,13.4071621302817,40.6712751653504,33.5,37,10,"train"
"GCA_010093385","Pseudoxanthomonas_A mexicana",34.3889859789571,17.0238428965574,44.9738705371855,33.5,42,10,"train"
"GCA_010093305","Pseudoxanthomonas_A sacheonensis",28.2283585459096,11.960070966357,38.4692882074278,27.5,35,15,"train"
"GCA_003703395","Pseudoxanthomonas_A spadix",29.2892252574355,11.7314948770115,39.4512673807767,29.5,37,22,"train"
"GCA_010093345","Pseudoxanthomonas_A yeongjuensis",29.2442239597168,11.8890221988409,39.2361603663872,28,33,5,"train"
"GCA_014202935","Rehaibacterium terrae",41.1664169422474,24.0563352704252,50.7756692001767,45,55,30,"train"
"GCA_001431415","Stenotrophomonas humi",29.1354125428953,10.6860787670508,39.1708294255124,26,37,15,"train"
"GCA_900101175","Stenotrophomonas pavanii",29.130684586744,10.7608855361536,39.3176172650318,28.5,37,20,"train"
"GCA_001431465","Stenotrophomonas terrae",28.1375297027285,9.96556225455533,37.8983182325178,26,37,15,"train"
"GCA_000378205","Sediminispirochaeta bajacaliforniensis",34.2467194410648,14.8715894024961,43.0951255642208,35,44,25,"train"
"GCA_002916695","Alkalispirochaeta alkalica",41.0985387035561,22.1348716802228,50.0176942452845,37.5,40,15,"train"
"GCA_002087085","Marispirochaeta aestuarii",37.7348802929265,16.9564743945362,46.0926847388979,33.5,42,15,"train"
"GCA_000190435","Sphaerochaeta globosa",28.920107803596,8.03005852224794,38.477559390933,27.5,37,15,"train"
"GCA_008329945","Thiospirochaeta perfilievii",26.1126910943979,5.37740941033793,32.6857757071043,29,32,4,"train"
"GCA_000219725","Gracilinema caldarium",38.8324099297646,24.1461035923948,47.6876837018502,50,52,48,"train"
"GCA_000266925","Acetomicrobium flavidum",51.492171921954,32.0188012520519,58.4774884342956,57.5,65,35,"train"
"GCA_900107215","Acetomicrobium thermoterrenum",53.437604019896,34.0045755242393,60.9919398629228,55,60,28,"train"
"GCA_000526375","Aminiphilus circumscriptus",35.2733775660571,14.2898202322663,41.4950474747886,42,55,25,"train"
"GCA_004366815","Aminivibrio pyruvatiphilus",34.3434791249038,12.3414911687645,42.1049302739126,38.5,42,20,"train"
"GCA_001701045","Cloacibacillus porcorum",39.5619459556036,21.9251017089201,47.8151948732683,39,45,20,"train"
"GCA_000233775","Thermovirga lienii",54.5927660105189,32.2958145944162,63.3356436948691,58,68,37,"train"
"GCA_003057965","Thermodesulfobium acidiphilum",49.2220415500288,24.3491146646929,55.5356633136858,54,65,37,"train"
"GCA_001547735","Thermosulfidibacter takaii",73.0425144911522,54.0961480562553,81.386855700182,70,78,55,"train"
"GCA_009936215","Athalassotoga saccharophila",56.668366657803,34.4186268028867,64.2505658747543,55,60,30,"train"
"GCA_000745455","Mesoaciditoga lauensis",54.4553472387164,34.4171649374056,63.4822677800614,58.5,65,45,"train"
"GCA_900129175","Marinitoga hydrogenitolerans",56.2029653184159,36.0907028414164,65.0875710693235,60,65,35,"train"
